turn number,turn,node number,decition time,move,
143,black,46834,0.01129644969478249550,Black rook from F7 to D7,
144,white,14287,0.00372568704187870026,White rook from F4 to F6,
145,black,50652,0.01306500285863876343,Black rook from D7 to D3,
146,white,8856,0.00209759268909692764,White king from D2 to C1,
147,black,75230,0.01729904301464557648,Black rook from D3 to C3,
148,white,4409,0.00115398690104484558,White king from C1 to D1,
149,black,57233,0.01319465879350900650,Black rook from C3 to G3,
150,white,14301,0.00337639125064015388,White rook from F6 to A6,
151,black,14751,0.00334479333832859993,Black king from A7 to A6,
152,white,2322,0.00066249910742044449,White queen from H4 to G3,
153,black,9915,0.00213873153552412987,Black knight from E5 to D7,
154,white,9330,0.00187657680362462997,White queen from G3 to C7,
155,black,6609,0.00154732353985309601,Black knight from D7 to E5,
156,white,6912,0.00155146699398756027,White queen from C7 to G7,
157,black,3486,0.00085890153422951698,Black knight from E5 to C6,
158,white,4273,0.00090666767209768295,White king from D1 to D2,
159,black,3878,0.00099548278376460075,Black knight from C6 to A7,
160,white,2310,0.00053479941561818123,White queen from G7 to C7,
161,black,730,0.00022759614512324333,Black knight from A7 to C6,
162,white,2246,0.00053548859432339668,White queen from C7 to C6,
163,black,117,0.00005121948197484016,Black king from A6 to A7,
164,white,1294,0.00026966119185090065,White queen from C6 to C7,
165,black,225,0.00007732212543487549,Black king from A7 to A8,
166,white,526,0.00011995760723948479,White pawn from A4 to A5,
167,black,0,0.00000045681372284889,Stalemate,
