turn number,turn,node number,decition time,move,
135,black,5632,0.00139647303149104118,Black queen from D3 to C4,
136,white,5678,0.00133993057534098625,White king from C1 to B2,
137,black,6188,0.00156787456944584846,Black queen from C4 to D4,
138,white,7991,0.00188313378021121025,White bishop from B4 to C5,
139,black,2270,0.00063169049099087715,Black queen from D4 to C4,
140,white,13368,0.00315646780654788017,White queen from B6 to B8,
141,black,262,0.00007241358980536461,Black rook from D7 to D8,
142,white,15102,0.00385850295424461365,White queen from B8 to A7,
143,black,2994,0.00076701259240508080,Black rook from D8 to C8,
144,white,8908,0.00202843919396400452,White queen from A7 to E7,
145,black,0,0.00000170385465025902,Checkmate,
